year,primary_type,description,location_description,district,arrest,Num_Occurance
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,True,3
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,3
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,3
2004,BATTERY,DOMESTIC BATTERY SIMPLE,GOVERNMENT BUILDING/PROPERTY,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,1,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,11,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,ASSAULT,AGGRAVATED: HANDGUN,STREET,12,False,1
2004,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,12,False,1
2004,ASSAULT,SIMPLE,APARTMENT,11,True,1
2004,ASSAULT,SIMPLE,STREET,12,False,1
2004,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2004,ASSAULT,SIMPLE,STREET,12,True,1
2004,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2004,ASSAULT,SIMPLE,CHA APARTMENT,12,False,1
2004,ASSAULT,SIMPLE,RESIDENCE,12,False,2
2004,ASSAULT,SIMPLE,RESIDENCE,12,False,2
2004,ASSAULT,SIMPLE,OTHER,12,False,1
2004,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2004,ASSAULT,SIMPLE,STREET,12,False,1
2004,ASSAULT,SIMPLE,CHA APARTMENT,12,True,1
2004,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2004,ASSAULT,SIMPLE,CHA APARTMENT,11,False,1
2004,ASSAULT,SIMPLE,RESIDENCE,11,False,2
2004,ASSAULT,SIMPLE,APARTMENT,12,False,1
2004,ASSAULT,SIMPLE,STREET,12,True,1
2004,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2004,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,12,False,1
2004,THEFT,$500 AND UNDER,TAXICAB,12,False,1
2004,THEFT,$500 AND UNDER,RESIDENCE,12,False,1
2004,THEFT,$500 AND UNDER,CHA APARTMENT,12,False,1
2004,THEFT,$500 AND UNDER,RESIDENCE,11,False,1
2004,THEFT,$500 AND UNDER,CHA APARTMENT,12,False,1
2004,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,12,False,1
2004,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,12,False,1
2004,THEFT,FROM BUILDING,RESIDENCE,12,False,1
2004,THEFT,FROM BUILDING,RESIDENCE,12,False,1
2004,THEFT,FROM BUILDING,RESIDENCE,12,False,1
2004,THEFT,FROM BUILDING,APARTMENT,11,False,2
2004,THEFT,FROM BUILDING,APARTMENT,12,False,1
2004,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,11,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,11,False,2
2004,CRIMINAL DAMAGE,TO PROPERTY,VEHICLE NON-COMMERCIAL,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,11,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,True,1
2004,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,STREET,11,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,11,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,GAS STATION,12,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,12,False,1
2004,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,12,False,1
2004,PUBLIC PEACE VIOLATION,BOMB THREAT,OTHER,12,False,1
2004,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CHA PARKING LOT/GROUNDS,12,False,1
2004,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,12,True,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,SIDEWALK,12,False,1
2004,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,12,False,1
2004,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CTA PLATFORM,12,False,1
2004,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,12,True,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,CHA APARTMENT,11,False,2
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,CHA APARTMENT,12,True,1
2004,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,12,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,12,False,1
2004,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,12,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,CHA PARKING LOT/GROUNDS,12,False,1
2004,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,CHA APARTMENT,12,False,1
2004,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,12,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,12,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,CHA APARTMENT,12,True,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,CHA APARTMENT,11,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,12,False,1
2004,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,12,True,1
2004,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,12,True,1
2004,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,12,False,1
2004,BATTERY,SIMPLE,GAS STATION,12,False,1
2004,BATTERY,SIMPLE,OTHER,1,False,1
2004,BATTERY,SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,SIMPLE,STREET,12,False,1
2004,BATTERY,SIMPLE,CHA APARTMENT,12,False,1
2004,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2004,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,COMMERCIAL / BUSINESS OFFICE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,BAR OR TAVERN,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,10,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),1,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,GOVERNMENT BUILDING/PROPERTY,1,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,True,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,11,False,3
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SMALL RETAIL STORE,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS,12,True,1
2004,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,12,False,1
2004,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,12,False,1
2004,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2004,ASSAULT,SIMPLE,STREET,12,False,1
2004,ASSAULT,SIMPLE,CHA APARTMENT,11,False,1
2004,ASSAULT,SIMPLE,APARTMENT,11,False,1
2004,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",12,False,1
2004,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2004,ASSAULT,SIMPLE,RESTAURANT,1,False,1
2004,ASSAULT,SIMPLE,CHA APARTMENT,12,False,1
2004,ASSAULT,SIMPLE,CTA PLATFORM,12,False,1
2004,ASSAULT,SIMPLE,STREET,12,False,1
2004,ASSAULT,SIMPLE,STREET,12,False,1
2004,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2004,ASSAULT,SIMPLE,SIDEWALK,12,False,1
2004,ASSAULT,SIMPLE,STREET,12,False,1
2004,ASSAULT,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,11,False,1
2004,ASSAULT,SIMPLE,STREET,11,False,1
2004,ASSAULT,SIMPLE,RESIDENCE,12,False,2
2004,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2004,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2004,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2004,ASSAULT,SIMPLE,STREET,12,False,1
2004,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2004,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,12,False,1
2004,THEFT,OVER $500,RESIDENCE,12,False,1
2004,THEFT,OVER $500,RESIDENCE,12,False,1
2004,THEFT,OVER $500,RESIDENCE,12,False,1
2004,THEFT,OVER $500,RESIDENCE,11,False,1
2004,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,12,False,1
2004,THEFT,$500 AND UNDER,RESIDENCE,12,False,1
2004,THEFT,$500 AND UNDER,OTHER COMMERCIAL TRANSPORTATION,1,False,1
2004,THEFT,$500 AND UNDER,SIDEWALK,12,False,1
2004,THEFT,FROM BUILDING,RESIDENCE,12,False,1
2004,THEFT,FROM BUILDING,CHA APARTMENT,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,True,1
2004,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12,False,1
2004,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,2
2004,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,11,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,COLLEGE/UNIVERSITY GROUNDS,12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2004,CRIMINAL DAMAGE,TO VEHICLE,STREET,11,False,1
2004,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,12,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,CHA PARKING LOT/GROUNDS,12,False,1
2004,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,12,True,1
2004,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,CHA APARTMENT,12,True,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,12,True,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,CHA APARTMENT,12,True,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,CHA APARTMENT,12,True,1
2004,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,12,False,1
2004,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,11,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,11,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,CHA APARTMENT,12,False,1
2004,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,12,True,1
2004,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,12,True,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,12,False,1
2004,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,11,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,CHA APARTMENT,12,True,1
2004,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,12,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,CHA APARTMENT,12,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,CHA PARKING LOT/GROUNDS,12,False,1
2004,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,12,False,1
2004,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,CHA PARKING LOT/GROUNDS,12,False,1
2004,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,12,False,1
2004,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,12,False,1
2004,BATTERY,AGGRAVATED: HANDGUN,APARTMENT,12,False,1
2004,BATTERY,SIMPLE,RESIDENCE,11,False,1
2004,BATTERY,SIMPLE,CHA APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,BAR OR TAVERN,1,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,3
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,2
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,GROCERY FOOD STORE,12,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,11,True,1
2004,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
